round,alive,chs,cum_delivered,cum_drop,cum_malicious_delay,cum_malicious_drop,cum_timely_rate
1,100,8,16,9,1,7,0.875
2,100,8,32,19,1,13,0.9375
3,100,8,47,30,1,20,0.9574468085106383
4,100,8,63,40,1,26,0.9682539682539683
5,100,8,80,48,1,32,0.975
6,100,8,103,50,2,32,0.912621359223301
7,100,8,125,54,3,32,0.88
8,100,8,140,65,3,39,0.8928571428571429
9,100,8,157,73,3,45,0.9044585987261147
10,100,8,174,80,3,52,0.9137931034482759
11,100,8,196,84,4,52,0.8928571428571429
12,100,8,213,92,4,58,0.9014084507042254
13,100,8,230,99,4,65,0.908695652173913
14,100,8,247,107,4,71,0.9149797570850202
15,100,8,264,114,4,78,0.9204545454545454
16,100,8,287,116,5,78,0.9059233449477352
17,100,8,310,118,6,78,0.8935483870967742
18,100,8,332,122,6,78,0.9006024096385542
19,100,8,348,131,6,85,0.9051724137931034
20,100,8,365,138,6,92,0.9095890410958904
21,100,8,381,147,6,99,0.9133858267716536
22,100,8,397,157,6,105,0.9168765743073047
23,100,8,413,167,6,111,0.9200968523002422
24,100,8,431,171,6,111,0.9234338747099768
25,100,8,450,173,6,111,0.9266666666666666
26,100,8,469,175,6,111,0.929637526652452
27,100,8,489,175,6,111,0.9325153374233128
28,100,8,508,177,6,111,0.9350393700787402
29,100,8,528,177,6,111,0.9375
30,100,8,547,179,6,111,0.9396709323583181
31,100,8,565,183,6,111,0.9415929203539823
32,100,8,585,183,6,111,0.9435897435897436
33,100,8,603,187,6,111,0.945273631840796
34,100,8,622,189,6,111,0.9469453376205788
35,100,8,641,191,6,111,0.9485179407176287
36,100,8,661,191,6,111,0.9500756429652042
37,100,8,680,193,6,111,0.9514705882352941
38,100,8,700,193,6,111,0.9528571428571428
39,100,8,719,195,6,111,0.9541029207232267
40,100,8,738,197,6,111,0.9552845528455285
41,100,8,757,199,6,111,0.9564068692206077
42,100,8,777,199,6,111,0.9575289575289575
43,100,8,796,201,6,111,0.9585427135678392
44,100,8,816,201,6,111,0.9595588235294118
45,100,8,836,201,6,111,0.9605263157894737
46,100,8,855,203,6,111,0.9614035087719298
47,100,8,875,203,6,111,0.9622857142857143
48,100,8,892,209,6,111,0.9630044843049327
49,100,8,912,209,6,111,0.9638157894736842
50,100,8,931,211,6,111,0.9645542427497314
51,100,8,951,211,6,111,0.9652996845425867
52,100,8,969,215,6,111,0.9659442724458205
53,100,8,988,217,6,111,0.9665991902834008
54,100,8,1006,221,6,111,0.967196819085487
55,100,8,1026,221,6,111,0.9678362573099415
56,100,8,1044,225,6,111,0.9683908045977011
57,100,8,1062,229,6,111,0.9689265536723164
58,100,8,1081,231,6,111,0.969472710453284
59,100,8,1100,233,6,111,0.97
60,100,8,1120,233,6,111,0.9705357142857143
61,100,8,1140,233,6,111,0.9710526315789474
62,100,8,1159,235,6,111,0.9715271786022434
63,100,8,1178,237,6,111,0.9719864176570459
64,100,8,1197,239,6,111,0.9724310776942355
65,100,8,1216,241,6,111,0.9728618421052632
66,100,8,1235,243,6,111,0.9732793522267207
67,100,8,1254,245,6,111,0.9736842105263158
68,100,8,1273,247,6,111,0.974076983503535
69,100,8,1295,251,6,111,0.9745173745173745
70,100,8,1316,257,7,111,0.9703647416413373
71,100,8,1339,259,8,111,0.9663928304705004
72,100,8,1356,267,8,117,0.9668141592920354
73,100,8,1373,275,8,123,0.9672250546249089
74,100,8,1392,277,8,123,0.9676724137931034
75,100,8,1409,285,8,129,0.9680624556422995
76,100,8,1426,291,8,129,0.9684431977559608
77,100,8,1444,295,8,129,0.9688365650969529
78,100,8,1466,299,9,129,0.9652114597544338
79,100,8,1485,301,9,129,0.9656565656565657
80,100,8,1507,305,10,129,0.9628400796284008
81,100,8,1527,305,10,129,0.9633267845448592
82,100,8,1545,312,10,134,0.9637540453074434
83,100,8,1563,316,10,134,0.964171465131158
84,100,8,1586,320,10,134,0.9646910466582598
