round,alive,chs,cum_delivered,cum_drop,cum_malicious_delay,cum_malicious_drop,cum_timely_rate
1,100,14,60,31,3,13,0.7333333333333333
2,100,14,115,73,4,37,0.808695652173913
3,100,14,159,126,6,64,0.7610062893081762
4,100,13,206,174,10,88,0.6893203883495146
5,100,8,244,224,11,120,0.6926229508196722
6,100,7,284,258,12,140,0.6971830985915493
7,100,8,327,316,13,174,0.7155963302752294
8,100,7,381,361,14,201,0.7191601049868767
9,100,8,430,407,15,219,0.7348837209302326
10,100,13,498,433,18,229,0.7248995983935743
11,100,8,516,488,19,268,0.7325581395348837
12,100,9,544,561,20,319,0.7242647058823529
13,100,8,606,598,22,338,0.7260726072607261
14,100,10,648,645,24,367,0.720679012345679
15,100,8,692,693,25,397,0.726878612716763
16,100,8,727,775,25,455,0.7400275103163686
17,100,9,773,828,25,486,0.7554980595084088
18,100,13,801,907,26,537,0.7565543071161048
19,100,6,843,927,26,547,0.7686832740213523
20,100,10,896,955,27,557,0.7745535714285714
21,100,13,930,1027,28,611,0.7817204301075269
22,100,11,965,1066,29,632,0.7865284974093264
23,100,8,1004,1127,30,671,0.7918326693227091
24,100,14,1047,1184,34,700,0.7793696275071633
25,100,8,1074,1255,34,747,0.7849162011173184
26,100,9,1124,1277,36,751,0.7829181494661922
27,100,7,1189,1289,37,751,0.783851976450799
28,100,9,1221,1370,38,796,0.782964782964783
29,100,8,1268,1427,38,819,0.7910094637223974
30,100,8,1334,1462,41,830,0.7871064467766117
31,100,8,1377,1509,43,865,0.7806826434277415
32,100,8,1424,1560,44,896,0.7851123595505618
33,100,8,1507,1570,47,898,0.7710683477106834
34,100,11,1531,1606,50,920,0.768125408229915
35,100,8,1573,1639,50,941,0.7743165924984107
36,100,13,1624,1689,51,971,0.7789408866995073
37,100,12,1685,1734,55,988,0.771513353115727
38,100,8,1729,1778,57,1016,0.7692307692307693
39,100,9,1773,1829,58,1037,0.7727016356457981
40,100,12,1819,1862,60,1054,0.7762506871907642
41,100,8,1829,1918,60,1100,0.7774740295243302
42,100,11,1893,1958,63,1108,0.7696777601690439
43,100,10,1938,2003,65,1133,0.7657378740970072
44,100,9,1968,2057,65,1169,0.7693089430894309
45,100,8,2009,2108,65,1198,0.7740169238427078
46,100,7,2068,2128,65,1198,0.7804642166344294
47,100,8,2111,2200,65,1246,0.7849360492657508
48,100,8,2168,2252,66,1280,0.7845940959409594
49,100,13,2207,2318,67,1316,0.7865881286814681
50,100,10,2246,2356,67,1334,0.790293855743544
51,100,8,2316,2375,69,1339,0.7862694300518135
52,100,11,2369,2436,70,1384,0.7872520050654285
53,100,9,2429,2476,72,1384,0.7879785920131741
54,100,10,2479,2519,73,1411,0.7894312222670432
55,100,8,2518,2568,74,1434,0.7875297855440826
56,100,8,2561,2617,75,1469,0.789535337758688
57,100,9,2630,2649,77,1475,0.7878326996197719
58,100,12,2687,2687,78,1497,0.7908448083364347
59,100,8,2734,2728,81,1534,0.7790782735918069
60,100,8,2778,2788,83,1570,0.7778977681785457
61,100,12,2812,2837,85,1607,0.7766714082503556
62,100,8,2874,2871,85,1619,0.7814892136395268
63,100,16,2929,2911,86,1637,0.7852509388869922
64,100,13,2996,2951,89,1655,0.7837116154873164
65,100,8,3030,3003,90,1691,0.7811881188118812
66,100,8,3061,3067,91,1737,0.7817706631819666
67,100,8,3102,3118,93,1766,0.7756286266924565
68,100,8,3152,3143,93,1775,0.7791878172588832
69,100,8,3197,3179,94,1793,0.7807319361901783
70,100,8,3232,3238,94,1830,0.7831064356435643
71,100,8,3284,3299,94,1859,0.7865408038976858
72,100,12,3323,3362,95,1904,0.7863376467047848
73,100,11,3371,3426,97,1944,0.785523583506378
74,100,8,3411,3511,98,1997,0.7845206684256816
75,100,8,3457,3562,99,2034,0.7847844952270755
76,100,8,3508,3601,101,2049,0.7827822120866591
77,100,8,3578,3615,103,2049,0.7828395751816657
78,100,8,3647,3656,104,2060,0.7853029887578832
79,100,9,3709,3682,106,2070,0.7832299811269884
80,100,8,3757,3740,107,2106,0.7836039393132819
81,100,11,3799,3796,108,2140,0.7852066333245591
82,100,7,3853,3832,109,2156,0.7866597456527381
83,100,11,3877,3889,110,2195,0.7864328088728398
84,100,8,3917,3956,110,2244,0.7886137350012765
85,100,11,3970,4011,113,2275,0.7863979848866499
86,100,9,4018,4055,113,2297,0.7889497262319562
87,100,9,4059,4116,114,2332,0.7878787878787878
88,100,9,4093,4176,116,2366,0.7845101392621548
89,100,8,4121,4238,116,2406,0.7859742780878427
90,100,8,4170,4285,117,2443,0.7851318944844125
91,100,8,4242,4311,118,2443,0.7852428099952853
92,100,11,4318,4335,122,2443,0.7809170912459472
93,100,8,4365,4385,122,2473,0.7832760595647194
94,100,10,4406,4436,124,2498,0.7805265546981389
95,100,8,4444,4476,125,2522,0.7806030603060305
96,100,9,4480,4521,127,2547,0.7785714285714286
97,100,9,4520,4562,128,2572,0.7785398230088496
98,100,10,4560,4618,129,2612,0.7785087719298246
99,100,8,4609,4644,130,2618,0.7786938598394446
100,100,11,4646,4705,131,2661,0.7798105897546277
101,100,10,4698,4734,132,2672,0.7811834823329076
102,100,11,4739,4793,134,2709,0.7797003587254695
103,100,8,4803,4827,134,2721,0.7826358525921299
104,100,8,4842,4883,136,2759,0.7808756712102437
105,100,10,4887,4932,138,2776,0.7800286474319623
106,100,9,4918,4997,138,2815,0.7814152094347295
107,100,8,4968,5014,139,2822,0.7824074074074074
108,100,10,5027,5078,141,2856,0.7823751740600756
109,100,8,5061,5127,141,2891,0.7838371863268129
110,100,11,5121,5154,144,2900,0.782854911150166
111,100,16,5164,5215,146,2945,0.7831138652207591
112,100,8,5193,5279,147,2993,0.7831696514538802
113,100,8,5251,5303,150,2993,0.7804227766139783
114,100,8,5284,5355,150,3019,0.7817940953822862
115,100,10,5337,5389,150,3035,0.7839610267940791
116,100,7,5346,5486,150,3106,0.7843247287691733
117,100,11,5396,5535,153,3135,0.7809488510007413
118,100,8,5431,5589,154,3171,0.7801509850856196
119,100,10,5492,5652,154,3212,0.7825928623452294
120,100,8,5539,5719,154,3249,0.7844376241198773
121,100,10,5565,5776,155,3288,0.7847259658580413
122,100,8,5620,5810,156,3304,0.7850533807829182
123,100,8,5648,5854,156,3334,0.7861189801699717
124,100,8,5689,5922,156,3382,0.7876603972578661
125,100,8,5730,5994,156,3420,0.7891797556719022
126,100,9,5768,6075,157,3475,0.7884882108183079
127,100,8,5835,6104,158,3482,0.7881748071979434
128,100,13,5884,6167,160,3521,0.7868796736913665
129,100,8,5941,6201,162,3521,0.7865679178589463
130,100,8,5994,6266,163,3558,0.7872872872872873
131,100,11,6037,6308,165,3588,0.7863177074705979
132,100,8,6089,6334,168,3600,0.7835440959106585
133,100,8,6135,6378,168,3628,0.7851670741646292
134,100,8,6172,6436,169,3668,0.7851587815942969
135,100,8,6212,6487,170,3693,0.7855763039278815
136,100,13,6266,6533,174,3711,0.7842323651452282
137,100,10,6306,6579,177,3733,0.7829051696796702
138,100,9,6359,6603,177,3739,0.7847145777637994
139,100,8,6400,6678,179,3800,0.78359375
140,100,8,6443,6714,179,3826,0.7850380257643955
141,100,8,6473,6762,181,3864,0.7851073690715279
142,100,8,6523,6789,182,3879,0.7858347386172007
143,100,8,6579,6819,182,3895,0.7876576987384101
144,100,10,6624,6873,182,3913,0.7891002415458938
145,100,11,6676,6920,184,3936,0.7901437986818454
146,100,11,6703,6982,185,3976,0.7899448008354468
147,100,14,6762,7041,190,4019,0.7885241052942916
148,100,11,6810,7080,193,4038,0.7856093979441997
149,100,8,6849,7137,193,4065,0.7868301941889327
150,100,8,6889,7187,193,4095,0.788067934388155
151,100,7,6935,7219,194,4109,0.7881759192501803
152,100,8,7007,7241,195,4109,0.7887826459255031
153,100,11,7046,7287,195,4135,0.7899517456713029
154,100,15,7101,7319,199,4149,0.7894662723560062
155,100,9,7151,7349,200,4167,0.7898196056495596
156,100,11,7207,7384,202,4192,0.7889551824614958
157,100,11,7251,7436,203,4222,0.7881671493587091
158,100,7,7296,7523,204,4293,0.7881030701754386
159,100,9,7356,7549,204,4303,0.789831430125068
160,100,8,7404,7585,206,4325,0.7893030794165316
161,100,8,7436,7643,208,4365,0.7875201721355568
162,100,8,7479,7702,208,4404,0.7887418104024603
163,100,13,7520,7757,209,4441,0.7890957446808511
164,100,8,7567,7806,211,4474,0.7877626536275935
165,100,11,7609,7863,211,4515,0.7889341569194375
166,100,8,7664,7888,211,4522,0.7904488517745303
167,100,12,7707,7940,211,4558,0.7916180096016608
168,100,8,7752,7981,215,4585,0.7875386996904025
169,100,9,7801,8012,217,4600,0.7877195231380593
170,100,8,7817,8088,218,4656,0.7875143917103749
171,100,10,7884,8137,220,4679,0.7872907153729072
172,100,10,7953,8161,221,4679,0.7887589588834402
173,100,10,7981,8222,222,4714,0.7888735747400075
174,100,18,8021,8279,226,4747,0.7878070066076549
175,100,10,8077,8318,227,4762,0.7865544137674879
176,100,11,8117,8360,227,4788,0.7876062584698781
177,100,8,8166,8421,228,4827,0.7876561351947098
178,100,7,8219,8439,228,4831,0.7890254288842925
179,100,8,8273,8473,230,4845,0.7879850114831379
180,100,8,8286,8551,231,4903,0.7878349022447502
181,100,12,8338,8585,234,4917,0.787598944591029
182,100,9,8394,8624,235,4940,0.7873481057898499
183,100,7,8461,8654,237,4950,0.7865500531852027
184,100,9,8507,8728,237,4998,0.7877042435641237
185,100,11,8552,8759,238,5011,0.7880028063610851
186,100,17,8577,8826,239,5054,0.7885041389763321
187,100,7,8642,8851,241,5061,0.7875491784309188
188,100,9,8698,8871,244,5061,0.7868475511611864
189,100,9,8745,8950,245,5118,0.7877644368210406
190,100,6,8795,8986,246,5130,0.7876065946560545
191,100,12,8848,9031,252,5151,0.7857142857142857
192,100,12,8908,9070,256,5164,0.7835653345307588
193,100,10,8953,9110,256,5184,0.7846531888752374
194,100,9,9020,9136,259,5184,0.7840354767184036
195,100,8,9033,9210,260,5234,0.7841248754566589
196,100,7,9082,9223,262,5237,0.7839682889231446
197,100,10,9114,9298,263,5294,0.7841781874039938
198,100,9,9162,9361,265,5339,0.7829076620825147
199,100,7,9222,9387,268,5339,0.7813923227065712
200,100,7,9284,9432,269,5356,0.7811288237828522
201,100,7,9325,9504,269,5396,0.7820911528150134
202,100,9,9363,9533,269,5419,0.782975542027128
203,100,14,9419,9563,270,5435,0.7835226669497823
204,100,13,9458,9624,273,5482,0.7821949672235144
205,100,7,9492,9686,275,5524,0.7807627475769069
206,100,7,9525,9705,276,5537,0.7807874015748032
207,100,9,9542,9781,277,5599,0.7807587507859988
208,100,10,9591,9825,277,5617,0.7818788447502867
209,100,8,9646,9882,278,5656,0.7823968484345842
210,100,12,9707,9923,280,5671,0.7831461831667869
211,100,9,9736,9979,280,5705,0.7837921117502055
212,100,16,9782,10024,280,5720,0.7848088325495809
213,100,11,9830,10070,282,5740,0.7852492370295016
214,100,8,9878,10147,283,5793,0.7858878315448471
215,100,7,9905,10221,283,5843,0.7864714790509844
216,100,8,9967,10252,283,5856,0.7877997391391592
217,100,7,9995,10285,285,5871,0.7863931965982992
218,100,7,10033,10328,287,5898,0.7854081530947872
219,100,13,10074,10392,288,5940,0.7860829859043081
220,100,8,10104,10443,290,5979,0.7853325415676959
221,100,7,10136,10474,292,5994,0.7854183109707972
222,100,7,10191,10504,293,5994,0.7861838877440879
223,100,6,10234,10508,293,5994,0.7870822747703733
224,100,8,10268,10554,295,6024,0.7860342812621738
225,100,10,10313,10585,298,6037,0.7856103946475322
226,100,13,10356,10642,302,6066,0.7846658941676323
227,100,12,10392,10698,303,6102,0.784545804464973
228,100,8,10456,10750,304,6124,0.7850038255547054
229,100,8,10504,10816,305,6158,0.7847486671744097
230,100,9,10558,10852,308,6174,0.7830081454820988
231,100,11,10613,10899,309,6201,0.7834730990294921
232,100,8,10679,10917,311,6201,0.7826575522052627
233,100,10,10734,10963,315,6215,0.7809763368734861
234,100,11,10777,11015,316,6249,0.7810151248028209
235,100,7,10818,11052,318,6268,0.7803660565723793
236,100,9,10855,11105,320,6305,0.7789958544449562
237,100,8,10904,11143,321,6323,0.7785216434336023
238,100,9,10956,11191,322,6343,0.7790251916757941
239,100,8,10992,11238,322,6368,0.7797489082969432
240,100,6,11066,11250,322,6368,0.7812217603470089
241,100,7,11125,11279,322,6375,0.7823820224719101
242,100,14,11187,11317,324,6391,0.782068472333959
243,100,9,11247,11396,325,6444,0.7818973948608517
244,100,7,11291,11451,328,6475,0.7793818085200602
245,100,11,11314,11483,329,6495,0.7794767544634965
246,100,9,11356,11527,329,6515,0.7802923564635434
247,100,9,11408,11543,329,6517,0.7812938288920056
248,100,11,11465,11578,330,6536,0.7813344962930658
249,100,9,11494,11641,332,6585,0.7811901861840961
250,100,13,11542,11693,335,6607,0.7810604747877318
251,100,14,11594,11742,337,6626,0.7803174055545972
252,100,7,11624,11807,338,6669,0.7800240880935995
253,100,7,11674,11841,340,6689,0.7792530409456913
254,100,11,11721,11879,341,6715,0.7796263117481443
255,100,8,11754,11924,342,6744,0.779904713289093
256,100,7,11789,11961,343,6763,0.7797098990584443
257,100,10,11846,11989,345,6773,0.7790815465135911
258,100,7,11891,12033,346,6801,0.7788243209149777
259,100,7,11921,12090,347,6844,0.7784581830383357
260,100,6,11947,12128,348,6868,0.7784381016154683
261,100,11,12003,12172,349,6884,0.7793884862117804
262,100,10,12059,12223,349,6909,0.780412969566299
263,100,14,12113,12260,354,6932,0.7796582184429951
264,100,7,12147,12325,356,6987,0.7782991685189758
265,100,7,12204,12373,359,7011,0.7763847918715175
266,100,7,12246,12409,359,7023,0.7771517230115956
267,100,9,12303,12435,363,7035,0.7751767861497196
268,100,7,12339,12510,363,7080,0.7758327255044979
269,100,11,12379,12574,363,7116,0.7765570724614266
270,100,7,12405,12627,364,7153,0.7764611043933898
271,100,7,12463,12647,367,7163,0.7748535665570088
272,100,8,12508,12698,370,7198,0.7727054685001599
273,100,12,12574,12729,370,7203,0.7738985207571178
274,100,10,12612,12790,372,7240,0.7737075800824611
275,100,12,12669,12850,373,7268,0.7741731786249901
276,100,8,12728,12886,373,7282,0.7752199874292898
277,100,12,12765,12963,373,7341,0.7758715236976107
278,100,6,12801,13005,374,7363,0.7754862901335833
279,100,7,12837,13054,374,7396,0.7761159149333956
280,100,8,12873,13102,374,7432,0.7767420181775809
281,100,11,12919,13136,377,7448,0.7756018267667776
282,100,10,12972,13196,378,7472,0.7760561208757324
283,100,8,13018,13249,378,7495,0.77684744200338
284,100,7,13069,13286,378,7508,0.7777182645956079
285,100,7,13123,13324,380,7524,0.776651680256039
286,100,8,13151,13366,381,7550,0.7768230552809672
287,100,7,13195,13399,382,7567,0.7772641151951497
288,100,9,13263,13433,383,7583,0.777275126291186
289,100,7,13331,13463,383,7589,0.7784112219638437
290,100,8,13395,13483,386,7589,0.7771556550951848
291,100,7,13427,13537,388,7621,0.7764951217695688
292,100,15,13476,13582,388,7646,0.7773078064707628
293,100,8,13509,13637,389,7683,0.7771855799837145
294,100,7,13555,13670,391,7706,0.7763187015861306
295,100,7,13593,13704,392,7728,0.7763554770837932
296,100,9,13643,13764,393,7766,0.7771751081140512
297,100,7,13701,13801,394,7777,0.7773885117874608
298,100,16,13748,13864,397,7820,0.7774949083503055
299,100,9,13796,13904,397,7842,0.7782690634966657
300,100,7,13848,13933,398,7855,0.7785961871750433
301,100,7,13862,14007,399,7905,0.7783869571490405
302,100,6,13921,14031,399,7911,0.7793261978306156
303,100,7,13968,14076,399,7936,0.7800687285223368
304,100,12,14006,14122,402,7968,0.7797372554619448
305,100,7,14046,14195,402,8021,0.7803645165883526
306,100,9,14087,14245,404,8047,0.7802229005466033
307,100,7,14114,14306,404,8084,0.7806433328609891
308,100,9,14173,14338,405,8102,0.7810625837860721
309,100,8,14206,14387,406,8125,0.7812895959453752
310,100,8,14249,14428,406,8142,0.7819496104989824
311,100,7,14286,14487,407,8177,0.7820243595128098
312,100,8,14345,14532,408,8200,0.7819449285465319
313,100,10,14406,14565,408,8209,0.7828682493405525
314,100,7,14478,14582,410,8210,0.7819450200303909
315,100,7,14517,14627,411,8237,0.7822552869050079
316,100,9,14562,14674,413,8268,0.7819667628073067
317,100,7,14591,14724,415,8304,0.7819203618669043
318,100,9,14621,14775,417,8335,0.7809315368305861
319,100,7,14670,14822,419,8354,0.7811179277436946
320,100,8,14709,14890,419,8400,0.7816982799646475
321,100,7,14766,14902,420,8400,0.7822023567655425
322,100,10,14807,14953,421,8429,0.7824677517390424
323,100,7,14872,14981,421,8435,0.7834185045723507
324,100,10,14914,15030,422,8458,0.7836931741987394
325,100,7,14943,15061,423,8477,0.7839791206585023
326,100,8,15005,15100,424,8490,0.7844718427190936
327,100,7,15057,15174,425,8544,0.7836886497974364
328,100,10,15102,15234,428,8580,0.7830088729969541
329,100,7,15140,15275,428,8611,0.783553500660502
330,100,16,15188,15318,430,8634,0.7833816170661049
331,100,6,15261,15338,432,8634,0.7823864753292706
332,100,7,15307,15387,433,8663,0.7825178023126674
333,100,6,15341,15396,434,8670,0.782608695652174
334,100,7,15400,15443,436,8697,0.7821428571428571
335,100,12,15460,15485,438,8723,0.7823415265200517
336,100,7,15524,15504,439,8726,0.7821437773769647
337,100,7,15543,15572,439,8770,0.7824100881425722
338,100,9,15594,15616,440,8802,0.7828010773374374
339,100,7,15617,15673,440,8841,0.7831209579304604
340,100,12,15682,15699,442,8845,0.7831271521489606
341,100,9,15728,15744,442,8878,0.7837614445574771
342,100,7,15760,15768,443,8886,0.7829949238578681
343,100,8,15817,15819,444,8913,0.7832711639375356
344,100,7,15847,15862,445,8936,0.7836183504764309
345,100,9,15880,15925,446,8979,0.7835642317380352
346,100,7,15937,15947,446,8983,0.7843383321829704
347,100,8,15980,16002,448,9012,0.7842928660826033
348,100,7,16025,16042,449,9028,0.7842745709828393
349,100,7,16073,16081,450,9041,0.7841722142723823
350,100,7,16145,16095,450,9041,0.7851347166305358
351,100,13,16201,16153,450,9079,0.7858774149743843
352,100,7,16245,16196,450,9096,0.7864573714989227
353,100,7,16309,16223,451,9105,0.7861916733092158
354,100,7,16338,16286,452,9146,0.786203941730934
355,100,13,16410,16310,454,9152,0.7856185252894576
356,100,7,16454,16374,454,9190,0.7861918074632308
357,100,7,16502,16428,455,9222,0.786389528541995
358,100,8,16544,16487,456,9261,0.7862064796905223
359,100,6,16601,16515,456,9267,0.786940545750256
360,100,9,16661,16548,458,9282,0.7869275553688254
361,100,7,16710,16576,460,9296,0.786654697785757
362,100,8,16762,16621,460,9321,0.7873165493377878
363,100,7,16821,16659,462,9341,0.7866357529278878
364,100,9,16873,16728,463,9384,0.7862857820186097
365,100,7,16939,16744,464,9384,0.7867052364366255
366,100,9,17010,16770,465,9384,0.7871840094062317
367,100,8,17085,16780,466,9384,0.7879426397424641
368,100,10,17147,16815,468,9391,0.7869598180439727
369,100,8,17201,16841,471,9405,0.7864077669902912
370,100,7,17237,16905,473,9447,0.7858676103730348
371,100,8,17279,16944,474,9468,0.7858093639678222
372,100,7,17345,16977,476,9475,0.7857019313923321
373,100,9,17406,17000,476,9482,0.7864529472595657
374,100,8,17454,17035,476,9499,0.7870402200068752
375,100,6,17487,17084,476,9526,0.7874420998455995
