round,alive,chs,cum_delivered,cum_drop,cum_malicious_delay,cum_malicious_drop,cum_timely_rate
1,100,16,63,33,1,9,1.0
2,100,14,110,87,2,39,0.9818181818181818
3,100,11,165,139,5,71,0.8242424242424242
4,100,9,216,185,6,103,0.8379629629629629
5,100,8,278,226,8,120,0.7913669064748201
6,100,7,336,275,9,139,0.7916666666666666
7,100,8,405,308,11,150,0.7703703703703704
8,100,9,457,364,11,172,0.7964989059080962
9,100,9,497,429,11,209,0.8128772635814889
10,100,9,533,497,13,247,0.7936210131332082
11,100,9,579,552,16,280,0.7806563039723662
12,100,9,631,603,16,305,0.7987321711568938
13,100,9,679,677,20,355,0.7614138438880707
14,100,9,725,733,21,385,0.76
15,100,9,788,773,23,399,0.7525380710659898
16,100,9,838,826,25,428,0.7434367541766109
17,100,9,878,876,26,458,0.7403189066059226
18,100,8,944,927,27,487,0.7457627118644068
19,100,9,1016,955,28,493,0.7559055118110236
20,100,9,1067,1031,31,547,0.739456419868791
21,100,9,1139,1067,33,547,0.7445127304653204
22,100,9,1197,1106,35,574,0.7393483709273183
23,100,9,1233,1168,35,618,0.7469586374695864
24,100,8,1304,1198,38,626,0.7323619631901841
25,100,9,1363,1238,41,646,0.7212032281731474
26,100,9,1416,1299,43,683,0.7231638418079096
27,100,9,1475,1341,43,699,0.7342372881355932
28,100,9,1540,1377,45,711,0.7331168831168832
29,100,9,1577,1442,46,754,0.7317691819911224
30,100,8,1619,1525,50,817,0.7158739962940086
31,100,9,1680,1563,50,835,0.7261904761904762
32,100,8,1748,1603,50,847,0.7368421052631579
33,100,9,1799,1655,50,871,0.7443023902167871
34,100,9,1858,1723,52,925,0.7427341227125942
35,100,9,1916,1763,53,947,0.7463465553235908
36,100,8,1969,1811,54,969,0.7506348400203149
37,100,9,2028,1854,56,988,0.7490138067061144
38,100,8,2081,1901,58,1015,0.7457952907256127
39,100,9,2150,1929,59,1029,0.7474418604651163
40,100,9,2205,1972,59,1052,0.7537414965986394
41,100,9,2251,2041,61,1093,0.7498889382496668
42,100,8,2330,2061,65,1093,0.7437768240343348
43,100,9,2389,2102,66,1112,0.7475931352030138
44,100,8,2436,2169,69,1163,0.7438423645320197
45,100,9,2476,2231,72,1201,0.7370759289176091
46,100,9,2560,2243,74,1201,0.7359375
47,100,9,2626,2289,78,1223,0.7288651942117289
48,100,8,2694,2315,81,1235,0.7260579064587973
49,100,9,2751,2358,82,1256,0.7284623773173392
50,100,8,2795,2428,82,1302,0.732737030411449
51,100,9,2867,2464,84,1304,0.7314265783048483
52,100,9,2944,2490,85,1304,0.7360733695652174
