round,alive,chs,cum_delivered,cum_drop,cum_malicious_delay,cum_malicious_drop,cum_timely_rate
1,100,5,22,21,1,17,0.7727272727272727
2,100,5,88,29,2,17,0.7954545454545454
3,100,5,136,58,3,28,0.8455882352941176
4,100,5,162,114,4,76,0.7962962962962963
5,100,5,196,133,4,83,0.8316326530612245
6,100,5,230,149,4,89,0.8565217391304348
7,100,5,286,174,4,106,0.8846153846153846
8,100,5,362,186,5,106,0.8784530386740331
9,100,5,430,192,5,106,0.8976744186046511
10,100,5,470,206,6,106,0.8617021276595744
11,100,5,519,225,7,121,0.861271676300578
12,100,5,536,277,8,165,0.8470149253731343
13,100,5,560,328,8,202,0.8535714285714285
14,100,5,596,352,8,220,0.8624161073825504
15,100,5,637,374,8,232,0.8712715855572999
16,100,5,669,393,8,239,0.8774289985052317
17,100,5,703,423,8,257,0.883357041251778
18,100,5,743,453,8,273,0.8896366083445492
19,100,5,782,495,8,303,0.8951406649616368
20,100,5,835,527,9,327,0.8838323353293414
21,100,5,873,554,9,342,0.8888888888888888
22,100,5,931,570,9,342,0.8958109559613319
23,100,5,980,582,10,342,0.8989795918367347
24,100,5,1046,586,10,342,0.9053537284894837
25,100,5,1095,608,11,354,0.8968036529680365
26,100,5,1153,620,11,354,0.9019947961838681
27,100,5,1198,642,11,368,0.9056761268781303
28,100,5,1259,648,11,368,0.9102462271644162
29,100,5,1321,660,12,368,0.9061317183951552
30,100,5,1362,668,13,368,0.9001468428781204
31,100,5,1424,693,13,381,0.9044943820224719
32,100,5,1484,723,13,395,0.9083557951482479
33,100,5,1550,737,13,395,0.912258064516129
34,100,5,1586,769,13,421,0.914249684741488
35,100,5,1646,783,14,421,0.9131227217496962
36,100,5,1703,789,14,421,0.916030534351145
37,100,5,1758,813,15,431,0.9124004550625711
38,100,5,1813,819,16,431,0.9062327633756205
39,100,5,1868,829,16,431,0.9089935760171306
40,100,5,1922,841,17,431,0.9053069719042663
41,100,5,1935,888,17,468,0.9059431524547804
42,100,5,1984,904,17,478,0.9082661290322581
43,100,5,2018,946,17,508,0.9098116947472745
44,100,5,2062,968,19,526,0.8933074684772065
45,100,5,2117,978,19,526,0.8960793575814833
46,100,5,2168,997,19,539,0.8985239852398524
47,100,5,2203,1034,19,572,0.9001361779391739
48,100,5,2272,1048,19,572,0.903169014084507
49,100,5,2328,1058,19,572,0.9054982817869416
50,100,5,2388,1070,19,572,0.9078726968174204
51,100,5,2417,1091,19,587,0.9089780719900703
52,100,5,2487,1095,19,587,0.9115400080418175
53,100,5,2551,1109,19,587,0.9137593100744806
54,100,5,2596,1137,20,597,0.9129429892141756
55,100,5,2655,1170,20,620,0.9148775894538607
56,100,5,2718,1182,20,620,0.9168506254598969
57,100,5,2773,1198,20,626,0.9184998196898666
58,100,5,2814,1234,20,654,0.9196872778962332
59,100,5,2864,1240,21,654,0.9175977653631285
60,100,5,2912,1244,21,654,0.9189560439560439
61,100,5,2962,1267,21,671,0.9203241053342336
62,100,5,3030,1281,21,671,0.9221122112211221
63,100,5,3061,1304,21,688,0.9229010127409344
64,100,5,3106,1317,21,695,0.9240180296200902
65,100,5,3173,1329,22,695,0.9221556886227545
66,100,5,3240,1347,22,695,0.9237654320987654
67,100,5,3295,1353,22,695,0.9250379362670713
68,100,5,3332,1381,22,721,0.9258703481392557
69,100,5,3407,1391,23,721,0.922805987672439
70,100,5,3456,1401,23,721,0.9239004629629629
71,100,5,3504,1429,23,737,0.9249429223744292
72,100,5,3564,1436,23,738,0.9262065095398428
73,100,5,3617,1442,24,738,0.923693668786287
74,100,5,3682,1456,25,738,0.9223248234655079
75,100,5,3725,1464,25,738,0.9232214765100671
76,100,5,3785,1474,26,738,0.921003963011889
77,100,5,3839,1490,26,738,0.9221151341495181
78,100,5,3876,1520,27,764,0.9202786377708978
79,100,5,3916,1548,29,786,0.9139427987742594
80,100,5,3966,1567,29,795,0.9150277357539082
81,100,5,4005,1579,29,795,0.9158551810237203
82,100,5,4049,1594,29,804,0.9167695727340084
83,100,5,4094,1598,30,804,0.9154860771861261
84,100,5,4160,1610,30,804,0.916826923076923
85,100,5,4214,1622,30,804,0.9178927384907452
86,100,5,4264,1655,30,827,0.9188555347091932
87,100,5,4327,1659,31,827,0.9195747631153224
88,100,5,4399,1667,31,827,0.9208911116162765
89,100,5,4439,1685,31,837,0.9216039648569497
90,100,5,4518,1691,31,837,0.9229747675962815
91,100,5,4557,1732,31,868,0.923633969716919
92,100,5,4580,1789,31,911,0.9240174672489083
93,100,5,4646,1801,31,911,0.9250968575118381
94,100,5,4700,1803,31,913,0.9259574468085107
95,100,5,4758,1809,31,913,0.926860025220681
96,100,5,4810,1821,31,913,0.9276507276507276
97,100,5,4826,1863,31,947,0.9278905926232905
98,100,5,4874,1885,31,959,0.9286007386130488
99,100,5,4947,1899,31,959,0.9296543359611886
100,100,5,5009,1915,31,959,0.9305250549011779
101,100,5,5078,1927,31,959,0.9314690823158724
102,100,5,5129,1945,31,965,0.9321505166699162
103,100,5,5183,1949,31,965,0.9328574184835038
104,100,5,5250,1961,31,965,0.9337142857142857
105,100,5,5307,1973,32,965,0.9319766346335029
106,100,5,5366,1990,32,976,0.9327245620573984
107,100,5,5402,2032,32,1008,0.9331728989263236
108,100,5,5447,2040,32,1008,0.9337249862309528
109,100,5,5503,2057,32,1011,0.9343994184990005
110,100,5,5557,2078,32,1024,0.9350368904084938
111,100,5,5614,2104,34,1040,0.9292839330245815
112,100,5,5678,2110,34,1040,0.9300810144417049
113,100,5,5737,2128,34,1040,0.9308000697228517
114,100,5,5767,2162,34,1070,0.9311600485521068
115,100,5,5820,2164,34,1070,0.931786941580756
116,100,5,5863,2205,34,1103,0.9322872249701518
117,100,5,5905,2243,34,1135,0.9327688399661304
118,100,5,5957,2253,34,1135,0.9333557159644116
119,100,5,5999,2285,34,1157,0.9338223037172863
120,100,5,6042,2315,34,1175,0.9342932803707382
121,100,5,6084,2339,34,1191,0.9347468770545694
122,100,5,6146,2347,34,1191,0.9354051415554833
123,100,5,6190,2371,34,1207,0.9358642972536348
124,100,5,6269,2381,34,1207,0.9366725155527197
125,100,5,6303,2406,34,1224,0.9370141202601936
126,100,5,6347,2433,34,1237,0.9374507641405389
127,100,5,6410,2445,34,1237,0.9380655226209048
128,100,5,6479,2458,34,1244,0.9387251118999845
129,100,5,6518,2486,34,1260,0.9390917459343356
130,100,5,6570,2503,34,1263,0.9395738203957382
131,100,5,6634,2505,34,1263,0.9401567681640036
132,100,5,6691,2511,34,1263,0.9406665670303392
133,100,5,6724,2538,34,1282,0.940957763236169
134,100,5,6767,2572,35,1304,0.9371952120585193
135,100,5,6824,2606,35,1318,0.9377198124267292
136,100,5,6878,2627,35,1335,0.9382087816225647
137,100,5,6930,2668,36,1366,0.937950937950938
138,100,5,6982,2680,36,1366,0.9384130621598396
139,100,5,7016,2692,36,1366,0.9387115165336374
140,100,5,7033,2735,36,1397,0.9388596615953363
141,100,5,7066,2773,36,1423,0.9391452023775828
142,100,5,7126,2789,36,1423,0.939657591916924
143,100,5,7172,2819,36,1437,0.9400446179587284
144,100,5,7215,2823,36,1437,0.9404019404019404
145,100,5,7267,2825,37,1437,0.9397275354341544
146,100,5,7329,2835,38,1437,0.937781416291445
147,100,5,7356,2886,38,1476,0.9380097879282219
148,100,5,7408,2919,38,1493,0.9384449244060475
149,100,5,7462,2925,38,1493,0.9388903779147681
150,100,5,7515,2935,38,1493,0.9393213572854291
151,100,5,7565,2941,38,1493,0.9397224058162591
152,100,5,7631,2953,38,1493,0.9402437426287511
153,100,5,7676,2972,38,1504,0.9405940594059405
154,100,5,7720,2990,39,1520,0.938860103626943
155,100,5,7771,2998,39,1520,0.9392613563247973
156,100,5,7834,3008,39,1520,0.9397498085269339
157,100,5,7900,3016,39,1520,0.9402531645569621
158,100,5,7974,3022,39,1520,0.9408076247805367
159,100,5,8017,3034,39,1520,0.941125109143071
160,100,5,8077,3042,39,1520,0.9415624613098923
161,100,5,8139,3046,40,1520,0.9406561002580169
162,100,5,8182,3070,40,1530,0.9409679784893669
163,100,5,8226,3080,41,1530,0.9409190371991247
164,100,5,8296,3090,43,1530,0.9368370298939248
165,100,5,8346,3117,43,1549,0.9372154325425354
166,100,5,8396,3137,43,1555,0.9375893282515484
167,100,5,8453,3149,43,1555,0.9380101739027564
168,100,5,8509,3171,43,1565,0.9384181454930074
169,100,5,8550,3206,43,1584,0.9387134502923976
170,100,5,8609,3212,43,1584,0.9391334649785109
171,100,5,8657,3218,43,1584,0.9394709483654846
172,100,5,8709,3224,44,1584,0.938224824893788
173,100,5,8765,3232,44,1584,0.9386195094124358
174,100,5,8832,3238,45,1584,0.9370471014492754
175,100,5,8867,3272,45,1608,0.9372955903913387
176,100,5,8908,3278,45,1608,0.9375841939829367
177,100,5,8963,3304,46,1624,0.936405221466027
178,100,5,9026,3314,46,1624,0.9368491025925105
179,100,5,9062,3347,46,1647,0.9370999779298168
180,100,5,9120,3355,48,1647,0.9345394736842105
181,100,5,9175,3369,48,1647,0.9349318801089919
182,100,5,9233,3388,48,1654,0.9353406260153796
183,100,5,9291,3392,49,1654,0.933914540953611
184,100,5,9339,3404,49,1654,0.9342542028054396
185,100,5,9388,3410,49,1654,0.9345973583297827
186,100,5,9441,3418,50,1654,0.934540832538926
187,100,5,9507,3428,50,1654,0.9349952666456295
188,100,5,9569,3436,51,1654,0.9338488870310377
189,100,5,9616,3442,51,1654,0.9341722129783694
190,100,5,9693,3456,51,1654,0.9346951408232745
191,100,5,9760,3466,51,1654,0.9351434426229508
192,100,5,9802,3500,51,1682,0.9354213425831462
193,100,5,9856,3526,52,1694,0.9345576298701299
194,100,5,9916,3540,52,1694,0.9349536103267446
195,100,5,9966,3563,52,1703,0.9352799518362432
196,100,5,10029,3579,52,1703,0.9356865091235417
197,100,5,10104,3595,52,1703,0.9361638954869359
198,100,5,10145,3625,52,1717,0.9364218827008378
199,100,5,10206,3631,53,1717,0.9354301391338429
200,100,5,10249,3675,53,1745,0.9357010440042931
201,100,5,10303,3685,53,1745,0.936038047170727
202,100,5,10378,3693,53,1745,0.9365002890730392
203,100,5,10439,3703,53,1745,0.9368713478302519
204,100,5,10509,3719,53,1745,0.937291845085165
205,100,5,10547,3750,53,1764,0.9375177775670807
206,100,5,10595,3765,54,1775,0.9363850873053327
207,100,5,10645,3771,55,1775,0.9354626585251292
208,100,5,10704,3795,56,1775,0.9349775784753364
209,100,5,10764,3803,56,1775,0.935340022296544
210,100,5,10815,3813,56,1775,0.9356449375866852
211,100,5,10855,3835,56,1785,0.9358820819898664
212,100,5,10903,3851,57,1785,0.9345134366688067
213,100,5,10963,3873,57,1797,0.9348718416491836
