round,alive,chs,cum_delivered,cum_drop,cum_malicious_delay,cum_malicious_drop,cum_timely_rate
1,100,5,46,36,1,10,0.8043478260869565
2,100,5,105,58,5,10,0.3619047619047619
3,100,5,118,109,6,47,0.3305084745762712
4,100,5,163,159,6,75,0.5153374233128835
5,100,5,201,173,6,79,0.6069651741293532
6,100,5,219,221,7,115,0.5844748858447488
7,100,5,256,282,7,154,0.64453125
8,100,5,296,324,9,170,0.6013513513513513
9,100,5,350,340,12,170,0.5714285714285714
10,100,5,380,374,13,184,0.5473684210526316
11,100,5,429,411,14,207,0.5710955710955711
12,100,5,442,481,15,261,0.5542986425339367
13,100,5,491,502,15,274,0.5987780040733197
14,100,5,518,526,15,294,0.6196911196911197
15,100,5,556,568,15,314,0.64568345323741
16,100,5,618,590,15,314,0.6812297734627831
17,100,5,632,661,15,371,0.6882911392405063
18,100,5,680,700,17,388,0.675
19,100,5,713,760,18,422,0.6718092566619915
20,100,5,750,791,20,439,0.664
21,100,5,794,834,20,464,0.6826196473551638
22,100,5,850,866,20,464,0.7035294117647058
23,100,5,885,905,21,487,0.6994350282485876
24,100,5,927,934,21,496,0.7130528586839266
25,100,5,955,998,23,542,0.6921465968586388
26,100,5,966,1059,23,589,0.6956521739130435
27,100,5,991,1094,24,618,0.6972754793138244
28,100,5,1046,1112,24,618,0.7131931166347992
29,100,5,1091,1132,24,618,0.7250229147571036
30,100,5,1121,1176,24,650,0.7323818019625334
31,100,5,1153,1207,26,669,0.7207285342584562
32,100,5,1221,1219,29,669,0.7010647010647011
33,100,5,1284,1233,29,669,0.7157320872274143
34,100,5,1346,1255,30,669,0.7176820208023774
35,100,5,1392,1296,30,682,0.7270114942528736
36,100,5,1407,1337,30,715,0.7299218194740583
37,100,5,1421,1414,30,774,0.7325826882477129
38,100,5,1477,1442,31,794,0.7345971563981043
39,100,5,1506,1496,31,826,0.7397078353253652
40,100,5,1542,1532,32,842,0.7386511024643321
41,100,5,1591,1566,34,860,0.7272155876807039
42,100,5,1637,1584,34,866,0.7348808796579108
43,100,5,1685,1613,35,879,0.7323442136498516
