round,alive,chs,cum_delivered,cum_drop,cum_malicious_delay,cum_malicious_drop,cum_timely_rate
1,100,8,25,6,2,0,0.64
2,100,8,49,10,4,4,0.6122448979591837
3,100,8,71,18,5,8,0.6619718309859155
4,100,8,92,28,7,12,0.6521739130434783
5,100,8,115,34,9,16,0.6434782608695652
6,100,8,131,50,9,24,0.6870229007633588
7,100,8,153,58,11,28,0.673202614379085
8,100,8,171,70,12,36,0.6842105263157895
9,100,8,188,84,13,44,0.6914893617021277
10,100,8,209,94,15,48,0.6842105263157895
11,100,8,223,112,15,58,0.7040358744394619
12,100,8,237,131,15,67,0.7215189873417721
13,100,8,260,135,15,71,0.7461538461538462
14,100,8,281,143,15,75,0.7651245551601423
15,100,8,301,153,15,79,0.7807308970099668
16,100,8,322,161,15,83,0.7950310559006211
17,100,8,343,169,15,87,0.8075801749271136
18,100,8,366,173,15,91,0.819672131147541
19,100,8,389,181,15,91,0.8303341902313625
20,100,8,408,193,15,95,0.8382352941176471
21,100,8,427,205,15,99,0.8454332552693209
22,100,8,446,217,15,103,0.852017937219731
23,100,8,464,231,15,107,0.8577586206896551
24,100,8,490,235,15,107,0.8653061224489796
25,100,8,518,235,15,107,0.8725868725868726
26,100,8,542,243,15,107,0.8782287822878229
27,100,8,568,247,15,107,0.8838028169014085
28,100,8,593,253,15,107,0.8887015177065767
29,100,8,617,261,15,107,0.893030794165316
30,100,8,639,273,15,107,0.8967136150234741
31,100,8,663,281,15,107,0.9004524886877828
32,100,8,689,285,15,107,0.9042089985486212
33,100,8,714,291,15,107,0.907563025210084
34,100,8,739,297,15,107,0.9106901217861976
35,100,8,765,301,15,107,0.9137254901960784
36,100,8,790,307,15,107,0.9164556962025316
37,100,8,816,311,15,107,0.9191176470588235
38,100,8,841,317,15,107,0.9215219976218787
39,100,8,868,319,15,107,0.923963133640553
40,100,8,892,327,15,107,0.9260089686098655
41,100,8,915,337,15,107,0.9278688524590164
42,100,8,937,349,15,107,0.9295624332977588
43,100,8,961,357,15,107,0.931321540062435
44,100,8,989,357,15,107,0.9332659251769464
45,100,8,1012,367,15,107,0.9347826086956522
46,100,8,1036,375,15,107,0.9362934362934363
47,100,8,1065,375,16,107,0.9342723004694836
48,100,8,1093,377,16,107,0.9359560841720037
49,100,8,1115,387,16,111,0.9372197309417041
50,100,8,1136,399,16,115,0.9383802816901409
51,100,8,1160,409,17,115,0.9362068965517242
52,100,8,1181,421,17,119,0.9373412362404742
53,100,8,1207,427,18,119,0.9353769676884839
54,100,8,1230,435,18,123,0.9365853658536586
55,100,8,1257,439,18,123,0.9379474940334129
56,100,8,1283,445,18,123,0.9392049883086516
57,100,8,1300,465,18,127,0.94
58,100,8,1319,481,18,131,0.9408642911296436
59,100,8,1345,487,19,131,0.9390334572490706
60,100,8,1369,493,19,135,0.9401022644265887
61,100,8,1396,497,20,135,0.9383954154727794
62,100,8,1417,509,20,139,0.9393083980239944
63,100,8,1437,523,20,143,0.9401530967292971
64,100,8,1460,531,20,147,0.9410958904109589
65,100,8,1479,542,20,154,0.9418526031102096
66,100,8,1504,548,21,154,0.9381648936170213
67,100,8,1530,552,21,154,0.9392156862745098
68,100,8,1555,558,21,154,0.940192926045016
69,100,8,1580,564,21,154,0.9411392405063291
70,100,8,1608,564,22,154,0.9378109452736318
71,100,8,1626,578,22,160,0.9384993849938499
72,100,8,1646,587,22,167,0.9392466585662211
73,100,8,1671,593,23,167,0.935966487133453
74,100,8,1688,608,23,174,0.9366113744075829
75,100,8,1714,612,24,174,0.9334889148191365
76,100,8,1733,624,24,180,0.9342181188690133
77,100,8,1752,636,24,186,0.934931506849315
78,100,8,1772,645,24,193,0.9356659142212189
79,100,8,1797,651,25,193,0.9332220367278798
80,100,8,1823,655,26,193,0.9308831596269885
81,100,8,1842,666,26,200,0.9315960912052117
82,100,8,1861,677,26,207,0.9322944653412144
83,100,8,1879,690,26,214,0.9329430548163917
84,100,8,1903,695,27,217,0.930635838150289
85,100,8,1929,699,27,217,0.9315707620528771
86,100,8,1950,707,28,223,0.9317948717948717
87,100,8,1976,711,28,223,0.9326923076923077
88,100,8,2003,713,28,223,0.9335996005991013
89,100,8,2024,725,29,227,0.932806324110672
90,100,8,2043,736,29,234,0.9334312285854136
91,100,8,2084,738,30,234,0.9318618042226487
92,100,8,2118,751,30,237,0.9329556185080264
93,100,8,2156,759,30,237,0.9341372912801484
94,100,8,2185,778,30,250,0.9350114416475973
95,100,8,2214,797,30,263,0.935862691960253
96,100,8,2243,817,30,275,0.9366919304502898
97,100,8,2272,835,30,289,0.9375
98,100,8,2302,852,30,302,0.9383145091225021
99,100,8,2329,876,30,314,0.9390296264491198
100,100,8,2369,886,31,314,0.9345715491768679
101,100,8,2412,892,33,314,0.9299336650082919
102,100,8,2441,912,33,328,0.9307660794756247
103,100,8,2473,933,33,335,0.9316619490497372
104,100,8,2509,946,34,342,0.9302510960542049
105,100,8,2538,968,35,354,0.9290780141843972
106,100,8,2569,990,35,362,0.929933826391592
107,100,8,2599,1008,36,376,0.9292035398230089
108,100,8,2621,1035,37,397,0.9297977871041587
109,100,8,2657,1047,37,405,0.9307489649981182
110,100,8,2701,1051,38,405,0.9278045168456127
111,100,8,2743,1059,39,405,0.9241706161137441
112,100,8,2774,1076,39,418,0.9250180245133381
113,100,8,2791,1093,40,429,0.9247581512002866
114,100,8,2813,1105,41,435,0.9239246356203341
115,100,8,2827,1126,41,448,0.9243013795542978
116,100,8,2846,1144,42,458,0.9230498945888967
117,100,8,2887,1148,43,458,0.9234499480429511
118,100,8,2928,1154,43,458,0.9245218579234973
119,100,8,2966,1166,43,458,0.9254888739042482
120,100,8,2997,1182,43,466,0.9262595929262596
121,100,8,3024,1203,43,479,0.9269179894179894
122,100,8,3067,1212,44,480,0.9237039452233453
123,100,8,3109,1216,44,480,0.9247346413637826
124,100,8,3150,1224,44,480,0.9257142857142857
